x,t,u_pred,u_true,error
1.020408e-01,7.959183e-01,1.441190e-01,1.436495e-01,4.694909e-04
1.020408e-01,8.163266e-01,1.412837e-01,1.407850e-01,4.986972e-04
1.020408e-01,8.367347e-01,1.385033e-01,1.379777e-01,5.256087e-04
1.020408e-01,8.571429e-01,1.357729e-01,1.352263e-01,5.465150e-04
1.020408e-01,8.775510e-01,1.330881e-01,1.325299e-01,5.582720e-04
1.020408e-01,8.979592e-01,1.304457e-01,1.298871e-01,5.585104e-04
1.020408e-01,9.183673e-01,1.278444e-01,1.272971e-01,5.472749e-04
1.020408e-01,9.387755e-01,1.252854e-01,1.247587e-01,5.266145e-04
1.020408e-01,9.591837e-01,1.227733e-01,1.222710e-01,5.023628e-04
1.020408e-01,9.795918e-01,1.203160e-01,1.198328e-01,4.831403e-04
1.020408e-01,1.000000e+00,1.179243e-01,1.174433e-01,4.810318e-04
1.224490e-01,0.000000e+00,3.749134e-01,3.752670e-01,3.536642e-04
1.224490e-01,2.040816e-02,3.674811e-01,3.677840e-01,3.028810e-04
1.224490e-01,4.081633e-02,3.602085e-01,3.604502e-01,2.416670e-04
1.224490e-01,6.122449e-02,3.530873e-01,3.532626e-01,1.753271e-04
1.224490e-01,8.163265e-02,3.461064e-01,3.462183e-01,1.119077e-04
1.224490e-01,1.020408e-01,3.392560e-01,3.393146e-01,5.859137e-05
1.224490e-01,1.224490e-01,3.325294e-01,3.325484e-01,1.904368e-05
1.224490e-01,1.428571e-01,3.259245e-01,3.259172e-01,7.212162e-06
1.224490e-01,1.632653e-01,3.194424e-01,3.194183e-01,2.413988e-05
1.224490e-01,1.836735e-01,3.130862e-01,3.130489e-01,3.731251e-05
1.224490e-01,2.040816e-01,3.068585e-01,3.068065e-01,5.194545e-05
1.224490e-01,2.244898e-01,3.007603e-01,3.006887e-01,7.161498e-05
1.224490e-01,2.448980e-01,2.947904e-01,2.946927e-01,9.763241e-05
1.224490e-01,2.653061e-01,2.889454e-01,2.888164e-01,1.289546e-04
1.224490e-01,2.857143e-01,2.832207e-01,2.830572e-01,1.634955e-04
1.224490e-01,3.061225e-01,2.776119e-01,2.774129e-01,1.989305e-04
1.224490e-01,3.265306e-01,2.721146e-01,2.718812e-01,2.334118e-04
1.224490e-01,3.469388e-01,2.667255e-01,2.664597e-01,2.658069e-04
1.224490e-01,3.673469e-01,2.614424e-01,2.611463e-01,2.960563e-04
1.224490e-01,3.877551e-01,2.562634e-01,2.559389e-01,3.244877e-04
1.224490e-01,4.081632e-01,2.511867e-01,2.508354e-01,3.513396e-04
1.224490e-01,4.285714e-01,2.462105e-01,2.458336e-01,3.769100e-04
1.224490e-01,4.489796e-01,2.413324e-01,2.409315e-01,4.008561e-04
1.224490e-01,4.693877e-01,2.365495e-01,2.361272e-01,4.223138e-04
1.224490e-01,4.897959e-01,2.318591e-01,2.314187e-01,4.403591e-04
1.224490e-01,5.102041e-01,2.272581e-01,2.268041e-01,4.539639e-04
1.224490e-01,5.306122e-01,2.227438e-01,2.222815e-01,4.622638e-04
1.224490e-01,5.510204e-01,2.183141e-01,2.178491e-01,4.649907e-04
1.224490e-01,5.714286e-01,2.139673e-01,2.135050e-01,4.622489e-04
1.224490e-01,5.918368e-01,2.097026e-01,2.092476e-01,4.549772e-04
1.224490e-01,6.122449e-01,2.055195e-01,2.050751e-01,4.443526e-04
1.224490e-01,6.326531e-01,2.014176e-01,2.009858e-01,4.317760e-04
1.224490e-01,6.530612e-01,1.973976e-01,1.969780e-01,4.196018e-04
1.224490e-01,6.734694e-01,1.934597e-01,1.930502e-01,4.095435e-04
1.224490e-01,6.938776e-01,1.896044e-01,1.892007e-01,4.037172e-04
1.224490e-01,7.142857e-01,1.858321e-01,1.854279e-01,4.041642e-04
1.224490e-01,7.346939e-01,1.821423e-01,1.817304e-01,4.119128e-04
1.224490e-01,7.551020e-01,1.785342e-01,1.781066e-01,4.276037e-04
1.224490e-01,7.755102e-01,1.750058e-01,1.745550e-01,4.507750e-04
1.224490e-01,7.959183e-01,1.715538e-01,1.710743e-01,4.795194e-04
1.224490e-01,8.163266e-01,1.681738e-01,1.676630e-01,5.107820e-04
1.224490e-01,8.367347e-01,1.648602e-01,1.643197e-01,5.405098e-04
1.224490e-01,8.571429e-01,1.616074e-01,1.610430e-01,5.643070e-04
1.224490e-01,8.775510e-01,1.584099e-01,1.578318e-01,5.781353e-04
1.224490e-01,8.979592e-01,1.552638e-01,1.546845e-01,5.793124e-04
1.224490e-01,9.183673e-01,1.521675e-01,1.516000e-01,5.674809e-04
1.224490e-01,9.387755e-01,1.491228e-01,1.485770e-01,5.457699e-04
