epoch,loss,loss/bc_bottom,loss/bc_left,loss/bc_right,loss/bc_top,loss/pde_residual,lr,step
1112,2.329219387320336e-05,1.0481887784408173e-06,1.1327833817631472e-06,1.0490008435226628e-06,1.11086603737931e-06,1.8951344827655703e-05,,500849
,,,,,,,0.000125,500850
1113,2.1976180505589582e-05,9.328222745352832e-07,1.0161442105527385e-06,9.237637641490437e-07,1.0014762210630579e-06,1.8101973182638176e-05,,501299
,,,,,,,0.000125,501300
1114,5.211955067352392e-05,2.7030216642742744e-06,2.8726412892865483e-06,2.8151268907095073e-06,2.8390579700499075e-06,4.088968125870451e-05,,501749
,,,,,,,0.000125,501750
1115,1.4659077351097949e-05,4.6655384267069167e-07,5.329736154635611e-07,4.3389047732489416e-07,5.02617467645905e-07,1.2723035069939215e-05,,502199
,,,,,,,0.000125,502200
1116,2.7626630981103517e-05,8.050992619246244e-07,8.858797855282319e-07,7.923067073534185e-07,8.652072551740275e-07,2.4278122509713285e-05,,502649
,,,,,,,0.000125,502650
1117,1.8758291844278574e-05,6.700586254737573e-07,7.492988061130745e-07,6.55054009257583e-07,7.212296395664453e-07,1.596265246917028e-05,,503099
,,,,,,,0.000125,503100
1118,2.1858069885638542e-05,1.0529562359806732e-06,1.1384275921955123e-06,1.0574987072686781e-06,1.1154703543070354e-06,1.749371222103946e-05,,503549
,,,,,,,0.000125,503550
1119,1.8245726096211e-05,7.650060069863684e-07,8.479964890284464e-07,7.558344350400148e-07,8.259752917183505e-07,1.505091495346278e-05,,503999
,,,,,,,0.000125,504000
1120,5.037216396885924e-05,2.774456334009301e-06,2.902526830439456e-06,2.8942629342054715e-06,2.8827257665398065e-06,3.8918173231650144e-05,,504449
,,,,,,,0.000125,504450
1121,1.4767261745873839e-05,5.252030632618698e-07,5.887533234272269e-07,4.9672127033773e-07,5.650463776873949e-07,1.2591528502525762e-05,,504899
,,,,,,,0.000125,504900
1122,2.0267336367396638e-05,7.642693731213512e-07,8.38295932226174e-07,7.362770588770218e-07,8.136736937558453e-07,1.711481854727026e-05,,505349
,,,,,,,0.000125,505350
1123,1.8768603695207275e-05,7.208770966826705e-07,7.909291639407456e-07,7.041138587737805e-07,7.659097036594176e-07,1.5786778021720238e-05,,505799
,,,,,,,0.000125,505800
1124,2.2512640498462133e-05,9.575124977345695e-07,1.0487980262041674e-06,9.692457751953043e-07,1.0262043588227243e-06,1.8510865629650652e-05,,506249
,,,,,,,0.000125,506250
1125,1.77282217919128e-05,6.317458769444784e-07,7.080519139890384e-07,6.143250175227877e-07,6.826087428635219e-07,1.5091492059582379e-05,,506699
,,,,,,,0.000125,506700
1126,2.3479808078263886e-05,1.0329197266401025e-06,1.122272578868433e-06,1.0339537084291806e-06,1.0968086598950322e-06,1.9193852494936436e-05,,507149
,,,,,,,0.000125,507150
1127,1.7689781088847667e-05,6.524055606860202e-07,7.277304803210427e-07,6.460172130573483e-07,7.16661986643885e-07,1.4946971532481257e-05,,507599
,,,,,,,0.000125,507600
1128,5.203947875997983e-05,2.954679075628519e-06,3.1050694815348834e-06,3.0668352337670512e-06,3.065129476453876e-06,3.984775685239583e-05,,508049
,,,,,,,0.000125,508050
1129,1.345100645266939e-05,4.4099076035308826e-07,5.077172886558401e-07,4.1736794287317025e-07,4.85889756873803e-07,1.1599048775678966e-05,,508499
,,,,,,,0.000125,508500
1130,2.2118592823971994e-05,8.988683930510888e-07,9.84592475106183e-07,8.937774964579148e-07,9.58784767135512e-07,1.8382552298135124e-05,,508949
,,,,,,,0.000125,508950
1131,2.0330231564003043e-05,8.680336236466246e-07,9.545827879264834e-07,8.622334917163244e-07,9.338081099485862e-07,1.6711581338313408e-05,,509399
,,,,,,,0.000125,509400
1132,1.8022295989794657e-05,6.761831059520773e-07,7.51547588606627e-07,6.659428777311405e-07,7.31737827663892e-07,1.5196888853097335e-05,,509849
,,,,,,,0.000125,509850
1133,1.926950972119812e-05,8.02149713763356e-07,8.84590463101631e-07,8.025913302844856e-07,8.734150469535962e-07,1.5906753105809912e-05,,510299
,,,,,,,0.000125,510300
1134,2.2532063667313196e-05,8.992012112685188e-07,9.778132152860053e-07,9.029612897393235e-07,9.576201591698918e-07,1.879446608654689e-05,,510749
,,,,,,,0.000125,510750
1135,2.0572246285155416e-05,8.67614858179877e-07,9.493952006778272e-07,8.688895718478307e-07,9.233705782207835e-07,1.696298386377748e-05,,511199
,,,,,,,0.000125,511200
1136,1.861199052655138e-05,7.384750801975315e-07,8.093762176031305e-07,7.360620770668902e-07,7.946576374706638e-07,1.553342372062616e-05,,511649
,,,,,,,0.000125,511650
1137,2.1849338736501522e-05,8.622041036687733e-07,9.34949639486149e-07,8.663850508128235e-07,9.220407264365349e-07,1.8263755919178948e-05,,512099
,,,,,,,0.000125,512100
1138,2.0780549675691873e-05,9.538023277855245e-07,1.0225111282125e-06,9.526298185846827e-07,1.0127157565875677e-06,1.6838888768688776e-05,,512549
,,,,,,,0.000125,512550
1139,2.0158422557869926e-05,8.237050224124687e-07,8.963538107309432e-07,8.261575885626371e-07,8.804855156085978e-07,1.6731746654841118e-05,,512999
,,,,,,,0.000125,513000
1140,1.8275970433023758e-05,6.55556277706637e-07,7.254553224811389e-07,6.495266688943957e-07,7.11879863501963e-07,1.5533560144831426e-05,,513449
,,,,,,,0.000125,513450
1141,2.2969339624978602e-05,9.88026954473753e-07,1.0661325404726085e-06,9.933174851539661e-07,1.0516947668293142e-06,1.887016333057545e-05,,513899
,,,,,,,0.000125,513900
1142,1.919525493576657e-05,7.757894309179392e-07,8.46251225539163e-07,7.786889568706101e-07,8.300191893795272e-07,1.5964513295330107e-05,,514349
,,,,,,,0.000125,514350
1143,2.2750318748876452e-05,9.892258958643652e-07,1.0708167792472523e-06,9.910093012877041e-07,1.054902668329305e-06,1.8644368537934497e-05,,514799
,,,,,,,0.000125,514800
1144,1.760597115207929e-05,6.652400088569266e-07,7.379310886790336e-07,6.589261829503812e-07,7.209207524283556e-07,1.4822951015958097e-05,,515249
,,,,,,,0.000125,515250
1145,2.3929280359880067e-05,9.954577535609133e-07,1.0794494755828055e-06,1.004514501801168e-06,1.0677644013412646e-06,1.9782062736339867e-05,,515699
,,,,,,,0.000125,515700
1146,1.7664455299382098e-05,6.792468525418371e-07,7.478981842723442e-07,6.678629347334208e-07,7.291220072147553e-07,1.4840325093246065e-05,,516149
,,,,,,,0.000125,516150
1147,2.0328681785031222e-05,8.896091685528518e-07,9.657732107370975e-07,8.914417435335054e-07,9.538509857520694e-07,1.6628004232188687e-05,,516599
,,,,,,,0.000125,516600
1148,2.3431206500390545e-05,8.590545803599525e-07,9.275108823203482e-07,8.506193580615218e-07,9.176737876259722e-07,1.9876348233083263e-05,,517049
,,,,,,,0.000125,517050
1149,1.7129455955000594e-05,6.730173254254623e-07,7.401607717838488e-07,6.754040668965899e-07,7.277772624547652e-07,1.431310738553293e-05,,517499
,,,,,,,0.000125,517500
1150,1.9703342331922613e-05,8.998494536172075e-07,9.751956895343028e-07,9.114568229051656e-07,9.669350902186125e-07,1.5949908629409038e-05,,517949
,,,,,,,0.000125,517950
1151,2.180921728722751e-05,8.617312801106891e-07,9.246761578651785e-07,8.593189022576553e-07,9.065839776667417e-07,1.8256905605085194e-05,,518399
,,,,,,,0.000125,518400
1152,1.721661101328209e-05,7.22753838999779e-07,7.951550742291147e-07,7.206060672615422e-07,7.756488002996775e-07,1.4202439160726499e-05,,518849
,,,,,,,0.000125,518850
1153,2.1024061425123364e-05,1.0263943295285571e-06,1.1097840797447134e-06,1.0380254025221802e-06,1.0929333029707777e-06,1.6756921468186192e-05,,519299
,,,,,,,0.000125,519300
1154,4.416280353325419e-05,1.990982354982407e-06,2.162626287827152e-06,2.112468791892752e-06,2.1130708773853257e-06,3.5783665225608274e-05,,519749
,,,,,,,0.000125,519750
1155,1.3474970728566404e-05,5.318430567058385e-07,5.917455609960598e-07,5.137225116413902e-07,5.794769890599127e-07,1.1258196536800824e-05,,520199
,,,,,,,0.000125,520200
1156,1.9225422875024378e-05,8.450976451968017e-07,9.111160466090951e-07,8.389837375943898e-07,9.025013696373207e-07,1.5727726349723525e-05,,520649
,,,,,,,0.000125,520650
1157,1.7612994270166382e-05,6.583609888366482e-07,7.209163186416845e-07,6.535084935421764e-07,7.078914450175944e-07,1.4872311112412717e-05,,521099
,,,,,,,0.000125,521100
1158,3.9753060264047235e-05,2.6772331693791784e-06,2.8411513994797133e-06,2.8380254661897197e-06,2.7880591915163677e-06,2.86086396954488e-05,,521549
,,,,,,,0.000125,521550
1159,1.817712836782448e-05,7.386627771666099e-07,8.017522645786812e-07,7.306969109777128e-07,7.875918868194276e-07,1.511840946477605e-05,,521999
,,,,,,,0.000125,522000
1160,1.727859489619732e-05,6.808289185755712e-07,7.47605042761279e-07,6.769190008526493e-07,7.270355695254693e-07,1.4446209206653293e-05,,522449
,,,,,,,0.000125,522450
1161,2.1685638785129413e-05,9.202018986798066e-07,9.975892680813558e-07,9.275366323890921e-07,9.841904784479993e-07,1.7856113117886707e-05,,522899
,,,,,,,0.000125,522900
1162,1.8672813894227147e-05,7.644776474080572e-07,8.278226459879079e-07,7.669339652238705e-07,8.184853186321561e-07,1.5495093975914642e-05,,523349
,,,,,,,0.000125,523350
1163,1.8902492229244672e-05,7.436977966790437e-07,8.135617122206895e-07,7.429941319969657e-07,8.003204925444152e-07,1.5801904737600125e-05,,523799
,,,,,,,0.000125,523800
1164,5.861390309291892e-05,2.8780518732673954e-06,3.045223365916172e-06,3.0638323096354725e-06,3.0289290862128837e-06,4.6597866457886994e-05,,524249
,,,,,,,0.000125,524250
1165,1.4298279893409926e-05,5.651948526974593e-07,6.17039802364161e-07,5.476125579662039e-07,5.960501994195511e-07,1.1972387255809736e-05,,524699
,,,,,,,0.000125,524700
1166,2.1562023903243244e-05,1.0481646768312203e-06,1.1159379482705845e-06,1.0540986750129377e-06,1.10861913071858e-06,1.723521199892275e-05,,525149
,,,,,,,0.000125,525150
1167,1.8463713786331937e-05,7.77753825786931e-07,8.3948270912515e-07,7.679049645048508e-07,8.219999472203199e-07,1.5256580809364095e-05,,525599
,,,,,,,6.25e-05,525600
1168,6.077958914829651e-06,1.1389703757913594e-07,1.565841074580021e-07,8.155608810511694e-08,1.4120271885076363e-07,5.5847176554379985e-06,,526049
,,,,,,,6.25e-05,526050
1169,6.391066563082859e-06,1.232714197385576e-07,1.6275963332645915e-07,9.018638991165062e-08,1.5065677416714607e-07,5.8641926443669945e-06,,526499
,,,,,,,6.25e-05,526500
1170,6.845337793492945e-06,1.429548888154386e-07,1.8719929073540698e-07,1.1563056290242457e-07,1.7391748485806602e-07,6.225639481272083e-06,,526949
,,,,,,,6.25e-05,526950
1171,8.014269951672759e-06,2.2331607851810986e-07,2.72287280722594e-07,2.0081893126189243e-07,2.508944589862949e-07,7.066951184242498e-06,,527399
,,,,,,,6.25e-05,527400
1172,8.94658933248138e-06,3.0731743549949897e-07,3.519980964483693e-07,2.8780877414646966e-07,3.3623757644818397e-07,7.663225005671848e-06,,527849
,,,,,,,6.25e-05,527850
1173,9.219471394317225e-06,3.2428778240500833e-07,3.738470866210264e-07,3.030482389476674e-07,3.5324802638569963e-07,7.865040061005857e-06,,528299
,,,,,,,6.25e-05,528300
1174,9.413715815753676e-06,3.460797302068386e-07,3.923904614566709e-07,3.2370363101108524e-07,3.7558373833235237e-07,7.97596021584468e-06,,528749
,,,,,,,6.25e-05,528750
1175,9.092163054447155e-06,3.1016546131468203e-07,3.5671607179210696e-07,2.8804228691114986e-07,3.38526547238871e-07,7.798716069373768e-06,,529199
,,,,,,,6.25e-05,529200
1176,8.895745850168169e-06,2.7056813678427716e-07,3.1973505087989906e-07,2.5145246240754204e-07,3.0527215244546824e-07,7.74872660258552e-06,,529649
,,,,,,,6.25e-05,529650
1177,9.440623216505628e-06,3.1541486578134936e-07,3.6068016129320313e-07,2.9325957484616083e-07,3.4204566645712475e-07,8.129215530061629e-06,,530099
,,,,,,,6.25e-05,530100
1178,8.912718840292655e-06,2.972827530811628e-07,3.426028740705078e-07,2.755050445557572e-07,3.2606831723569485e-07,7.671257662877906e-06,,530549
,,,,,,,6.25e-05,530550
1179,9.142396265815478e-06,3.0441151466220617e-07,3.473840592960187e-07,2.80429190979703e-07,3.2863479759726033e-07,7.881535566411912e-06,,530999
,,,,,,,6.25e-05,531000
1180,9.05051092559006e-06,3.1596695748703496e-07,3.6387066870702256e-07,2.9584563776552386e-07,3.466448390554433e-07,7.728180207777768e-06,,531449
,,,,,,,6.25e-05,531450
1181,9.096185749513097e-06,3.002830908371834e-07,3.4913932722702157e-07,2.7962147441940033e-07,3.302665447790787e-07,7.836873919586651e-06,,531899
,,,,,,,6.25e-05,531900
1182,8.918655112211127e-06,2.91447719291682e-07,3.366443195318425e-07,2.699786989524e-07,3.173531979427935e-07,7.703230949118733e-06,,532349
,,,,,,,6.25e-05,532350
1183,9.337361916550435e-06,3.352045609972265e-07,3.817869185240852e-07,3.1634721153750434e-07,3.6523772450891556e-07,7.938782800920308e-06,,532799
,,,,,,,6.25e-05,532800
1184,8.708237146493047e-06,2.8187491807329934e-07,3.253107934142463e-07,2.5875240794448473e-07,3.0694891961502435e-07,7.535345503129065e-06,,533249
,,,,,,,6.25e-05,533250
1185,9.135937034443486e-06,2.948913220279792e-07,3.4209128330076055e-07,2.7325074825057527e-07,3.217442383629532e-07,7.90395733929472e-06,,533699
,,,,,,,6.25e-05,533700
1186,9.215445970767178e-06,3.0046260235394584e-07,3.475774121852737e-07,2.7873670660483185e-07,3.2895059121074155e-07,7.959718459460419e-06,,534149
,,,,,,,6.25e-05,534150
1187,8.857627108227462e-06,2.976630923967605e-07,3.456534898305108e-07,2.767086186850065e-07,3.252394833452854e-07,7.612360604980495e-06,,534599
,,,,,,,6.25e-05,534600
1188,8.982045983429998e-06,3.050973873541807e-07,3.501745595713146e-07,2.8434178034331126e-07,3.3067678373299714e-07,7.711753823969048e-06,,535049
,,,,,,,6.25e-05,535050
1189,8.987165529106278e-06,2.9558594860645826e-07,3.388357185940549e-07,2.7328690066497074e-07,3.197083628947439e-07,7.759756044833921e-06,,535499
,,,,,,,6.25e-05,535500
1190,9.179801963909995e-06,3.3172824487337493e-07,3.744417256257293e-07,3.1151307666732464e-07,3.5794786867882067e-07,7.804168490110897e-06,,535949
,,,,,,,6.25e-05,535950
1191,8.825307304505259e-06,2.8975529176022974e-07,3.35865934175672e-07,2.682001536413736e-07,3.1823560675547924e-07,7.613248726556776e-06,,536399
,,,,,,,6.25e-05,536400
1192,9.107552614295855e-06,2.92424573444805e-07,3.323667669974384e-07,2.6974231559506734e-07,3.1806163747205574e-07,7.894957889220677e-06,,536849
,,,,,,,6.25e-05,536850
1193,8.907000847102609e-06,2.663975351424597e-07,3.0981266263552243e-07,2.451713214668416e-07,2.9114985977685137e-07,7.794472367095295e-06,,537299
,,,,,,,6.25e-05,537300
1194,8.934781362768263e-06,3.1720693982606463e-07,3.581428984489321e-07,2.972514323573705e-07,3.4350492228441e-07,7.618680228915764e-06,,537749
,,,,,,,6.25e-05,537750
1195,9.140801012108568e-06,3.2163606533686107e-07,3.693613450650446e-07,3.034483029296098e-07,3.479994461486058e-07,7.798359547450673e-06,,538199
,,,,,,,6.25e-05,538200
1196,8.778632945904974e-06,3.1636918151889404e-07,3.6067561381969426e-07,2.978332531711203e-07,3.430456558817241e-07,7.460709639417473e-06,,538649
,,,,,,,6.25e-05,538650
1197,8.795562280283775e-06,2.852114562301722e-07,3.281651004272135e-07,2.62146556906373e-07,3.0864990208101517e-07,7.611386990902247e-06,,539099
,,,,,,,6.25e-05,539100
1198,9.168074939225335e-06,3.135162955913984e-07,3.591787276491232e-07,2.943223194051825e-07,3.40356706374223e-07,7.860703590267804e-06,,539549
,,,,,,,6.25e-05,539550
1199,8.74739998835139e-06,2.827173375408165e-07,3.2331271881957946e-07,2.6187328217019967e-07,3.0630775427198387e-07,7.573185030196328e-06,,539999
,,,,,,,6.25e-05,540000
1200,8.900252396415453e-06,3.1126788258006854e-07,3.5302329592923343e-07,2.9216380426078103e-07,3.372220191977249e-07,7.606573035445763e-06,,540449
,,,,,,,6.25e-05,540450
1201,8.839255315251648e-06,2.9227925324448734e-07,3.324522026559862e-07,2.709156490254827e-07,3.152540273276827e-07,7.628354069311172e-06,,540899
,,,,,,,6.25e-05,540900
1202,8.90584215085255e-06,3.2279382367050857e-07,3.628597369242925e-07,3.0296936870399804e-07,3.475541063835408e-07,7.569658009742852e-06,,541349
,,,,,,,6.25e-05,541350
1203,8.790456377028022e-06,3.0509241355503036e-07,3.4700443052315677e-07,2.8568891252689355e-07,3.333254028348165e-07,7.51934794607223e-06,,541799
,,,,,,,6.25e-05,541800
1204,8.82043423189316e-06,2.842060951024905e-07,3.26915028381336e-07,2.647853989401483e-07,3.0803937534074066e-07,7.636488589923829e-06,,542249
,,,,,,,6.25e-05,542250
1205,9.095481800613925e-06,3.3391503961865965e-07,3.771808962937939e-07,3.156415857574757e-07,3.583996885936358e-07,7.710346835665405e-06,,542699
,,,,,,,6.25e-05,542700
1206,8.561095455661416e-06,2.824299656367657e-07,3.2431978524982696e-07,2.6363079541624757e-07,3.074832761740254e-07,7.3832297857734375e-06,,543149
,,,,,,,6.25e-05,543150
1207,9.059432159119751e-06,3.167404543091834e-07,3.576611788957962e-07,2.9848925464648346e-07,3.432141966186464e-07,7.7433296610252e-06,,543599
,,,,,,,6.25e-05,543600
1208,8.934075594879687e-06,3.1533491551272164e-07,3.5485740568219626e-07,2.965260250675783e-07,3.415879348267481e-07,7.6257679211266804e-06,,544049
,,,,,,,6.25e-05,544050
1209,8.637734026706312e-06,2.929718903033063e-07,3.3244000974264054e-07,2.729667869516561e-07,3.1764477625984e-07,7.421709597110748e-06,,544499
,,,,,,,6.25e-05,544500
1210,8.873666047293227e-06,2.8881612479381147e-07,3.2939601624093484e-07,2.6947731157633825e-07,3.1186763749246893e-07,7.674106200283859e-06,,544949
,,,,,,,6.25e-05,544950
1211,8.60370619193418e-06,2.930281937096879e-07,3.351456427935773e-07,2.754956085482263e-07,3.1864627203503915e-07,7.381386240012944e-06,,545399
,,,,,,,6.25e-05,545400
1212,8.874465493136086e-06,3.2271918826154433e-07,3.6136447079115896e-07,3.049796930554294e-07,3.464827216248523e-07,7.5389125413494185e-06,,545849
,,,,,,,6.25e-05,545850
1213,8.951727068051696e-06,3.196901161572896e-07,3.6207558196110767e-07,2.9973915616210434e-07,3.435796429585025e-07,7.626642855029786e-06,,546299
,,,,,,,6.25e-05,546300
1214,8.641296517453156e-06,2.862250596535887e-07,3.246051107907988e-07,2.6503531103116984e-07,3.10858496277433e-07,7.4545764618960675e-06,,546749
,,,,,,,6.25e-05,546750
1215,8.659734703542199e-06,2.7590920126385754e-07,3.135992585612257e-07,2.5343265974697715e-07,2.9738825446656847e-07,7.519407063227845e-06,,547199
,,,,,,,6.25e-05,547200
1216,8.901778528525028e-06,2.985324840665271e-07,3.358009337262047e-07,2.7935683988289384e-07,3.236388295135839e-07,7.664448276045732e-06,,547649
,,,,,,,6.25e-05,547650
1217,8.592137419327628e-06,2.994608507833618e-07,3.3918331610038877e-07,2.831177994266909e-07,3.2582863696006825e-07,7.344543973886175e-06,,548099
,,,,,,,6.25e-05,548100
1218,8.931509000831284e-06,3.301433366686979e-07,3.7014720533079526e-07,3.115318349955487e-07,3.5397829378780443e-07,7.565706255263649e-06,,548549
,,,,,,,6.25e-05,548550
1219,8.542032446712255e-06,2.8076999569748295e-07,3.210948307241779e-07,2.6255614216097456e-07,3.06012651662968e-07,7.371596893790411e-06,,548999
,,,,,,,6.25e-05,549000
1220,8.818744390737265e-06,2.911391447923961e-07,3.301934441424237e-07,2.773588505533553e-07,3.138819124615111e-07,7.606172857776983e-06,,549449
